Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 10, nFeatures = 150

feature |          frame
        |               0               1               2               3               4               5               6               7               8               9
--------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------
    115 | (139,183)= 1697 (135,183)=    0 (135,183)=    0 (128,184)=    0 (124,184)=    0 (120,184)=    0 (116,185)=    0 (112,185)=    0 (109,184)=    0 (105,184)=    0 
    116 | (214,135)= 1679 (210,135)=    0 (210,135)=    0 (202,135)=    0 (198,135)=    0 (193,135)=    0 (189,135)=    0 (185,135)=    0 (181,135)=    0 (177,135)=    0 
    117 | (200, 87)= 1589 (196, 87)=    0 (196, 87)=    0 (189, 87)=    0 (185, 87)=    0 (182, 87)=    0 (178, 87)=    0 (174, 87)=    0 (171, 87)=    0 (167, 87)=    0 
    118 | ( 31,115)= 1481 ( 26,115)=    0 ( 26,115)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    119 | (157, 70)= 1463 (155, 70)=    0 (155, 70)=    0 (151, 70)=    0 (148, 70)=    0 (146, 70)=    0 (144, 70)=    0 (142, 70)=    0 (140, 70)=    0 (138, 70)=    0 
    120 | (295,148)= 1430 (291,148)=    0 (291,148)=    0 (283,148)=    0 (279,148)=    0 (274,148)=    0 (270,149)=    0 (266,149)=    0 (262,149)=    0 (258,149)=    0 
    121 | (213,125)= 1357 (209,125)=    0 (209,125)=    0 (201,125)=    0 (197,125)=    0 (193,125)=    0 (188,125)=    0 (184,125)=    0 (180,125)=    0 (176,125)=    0 
    122 | (266, 62)= 1293 (264, 62)=    0 (264, 62)=    0 (260, 62)=    0 (258, 62)=    0 (256, 62)=    0 (254, 62)=    0 (251, 62)=    0 (249, 62)=    0 (247, 62)=    0 
    123 | ( 88,114)= 1282 ( 84,114)=    0 ( 84,114)=    0 ( 73,114)=    0 ( 69,113)=    0 ( 65,113)=    0 ( 60,113)=    0 ( 55,113)=    0 ( 51,113)=    0 ( 48,113)=    0 
    124 | (149, 40)= 1266 (148, 40)=    0 (148, 40)=    0 (146, 40)=    0 (145, 40)=    0 (144, 40)=    0 (143, 40)=    0 (142, 40)=    0 (141, 40)=    0 (140, 40)=    0 
    125 | (251, 36)= 1256 (250, 36)=    0 (250, 36)=    0 (248, 36)=    0 (247, 36)=    0 (246, 36)=    0 (245, 35)=    0 (244, 35)=    0 (243, 35)=    0 (242, 35)=    0 
    126 | (195,105)= 1248 (191,105)=    0 (191,105)=    0 (184,105)=    0 (180,105)=    0 (177,105)=    0 (173,105)=    0 (169,105)=    0 (165,105)=    0 (162,104)=    0 
    127 | (208,158)= 1228 (204,158)=    0 (204,158)=    0 (195,158)=    0 (191,158)=    0 (187,158)=    0 (183,158)=    0 (179,158)=    0 (174,158)=    0 (170,158)=    0 
    128 | ( 65,149)= 1211 ( 60,149)=    0 ( 60,149)=    0 ( 50,148)=    0 ( 45,148)=    0 ( 41,148)=    0 ( 36,148)=    0 ( 31,147)=    0 ( 26,147)=    0 ( -1, -1)=   -4 
    129 | (172, 60)= 1210 (170, 60)=    0 (170, 60)=    0 (166, 60)=    0 (164, 60)=    0 (161, 60)=    0 (159, 60)=    0 (157, 60)=    0 (155, 60)=    0 (153, 60)=    0 
    130 | ( 46,173)= 1205 ( 41,173)=    0 ( 41,173)=    0 ( 32,172)=    0 ( 27,172)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    131 | ( 85, 24)= 1192 ( 82, 24)=    0 ( 82, 24)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    132 | (174, 90)= 1177 (172, 90)=    0 (172, 90)=    0 (167, 90)=    0 (165, 90)=    0 (163, 90)=    0 (161, 90)=    0 (159, 90)=    0 (157, 90)=    0 (154, 90)=    0 
    133 | (190,182)= 1143 (186,182)=    0 (186,182)=    0 (177,182)=    0 (173,181)=    0 (168,181)=    0 (164,181)=    0 (160,181)=    0 (155,181)=    0 (151,181)=    0 
    134 | (131,143)= 1086 (128,143)=    0 (128,143)=    0 (123,142)=    0 (120,142)=    0 (117,142)=    0 (115,142)=    0 (112,142)=    0 (109,141)=    0 (107,141)=    0 
    135 | (203,115)= 1065 (199,115)=    0 (199,115)=    0 (191,115)=    0 (187,115)=    0 (183,115)=    0 (179,115)=    0 (176,115)=    0 (172,115)=    0 (168,115)=    0 
    136 | (289, 61)= 1048 (286, 61)=    0 (286, 61)=    0 (282, 61)=    0 (280, 61)=    0 (278, 61)=    0 (276, 61)=    0 (274, 61)=    0 (271, 61)=    0 (269, 61)=    0 
    137 | ( 78,215)= 1016 ( 73,215)=    0 ( 73,215)=    0 ( 64,214)=    0 ( 60,214)=    0 ( 55,213)=    0 ( 50,213)=    0 ( 46,213)=    0 ( 42,212)=    0 ( 37,212)=    0 
    138 | (212, 80)= 1005 (209, 80)=    0 (209, 80)=    0 (202, 80)=    0 (198, 80)=    0 (195, 80)=    0 (191, 80)=    0 (188, 80)=    0 (184, 80)=    0 (181, 80)=    0 
    139 | (241,112)=  987 (237,112)=    0 (237,112)=    0 (230,112)=    0 (226,112)=    0 (223,111)=    0 (220,110)=    0 (216,110)=    0 (212,109)=    0 (209,109)=    0 
    140 | (187,204)=  984 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    141 | (194, 36)=  889 (193, 36)=    0 (193, 36)=    0 (191, 36)=    0 (190, 36)=    0 (189, 36)=    0 (188, 36)=    0 (187, 36)=    0 (186, 36)=    0 (185, 36)=    0 
    142 | (195,172)=  879 (191,172)=    0 (191,172)=    0 (182,172)=    0 (177,172)=    0 (173,172)=    0 (169,172)=    0 (164,172)=    0 (160,172)=    0 (156,171)=    0 
    143 | (247,147)=  868 (243,147)=    0 (243,147)=    0 (235,147)=    0 (231,147)=    0 (227,147)=    0 (223,147)=    0 (219,147)=    0 (215,147)=    0 (211,147)=    0 
    144 | (197,127)=  819 (193,127)=    0 (193,127)=    0 (186,127)=    0 (182,127)=    0 (178,127)=    0 (174,127)=    0 (171,126)=    0 (167,126)=    0 (163,126)=    0 
    145 | (147, 70)=  819 (145, 70)=    0 (145, 70)=    0 (141, 70)=    0 (138, 70)=    0 (136, 70)=    0 (134, 70)=    0 (132, 70)=    0 (130, 70)=    0 (128, 70)=    0 
    146 | (141,207)=  810 (137,207)=    0 (137,207)=    0 (128,207)=    0 (124,206)=    0 (120,206)=    0 (115,206)=    0 (111,206)=    0 (107,206)=    0 (103,205)=    0 
    147 | ( 53,117)=  802 ( 48,117)=    0 ( 48,117)=    0 ( 38,117)=    0 ( 33,117)=    0 ( 29,117)=    0 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    148 | (294, 24)=  792 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 ( -1, -1)=   -4 
    149 | (268, 33)=  770 (267, 33)=    0 (267, 33)=    0 (265, 33)=    0 (264, 33)=    0 (263, 33)=    0 (262, 33)=    0 (261, 33)=    0 (260, 33)=    0 (258, 33)=    0 
